name,unmodified_size,modified_size,can_fly,good,danger,modified_speed,combat_value
ice-covered mini minotaur,4,4,-1,0,1,3,7.700000000000001
celestial ghostly sparrow,1,2,1,1,-1,3,4.0
petrified humongous pig,3,7,-1,0,1,0,2.8000000000000003
weak shadowy sloth,3,2,0,-1,0,2,3.2
fire-breathing tiny pixie,1,1,0,0,-1,4,7.5
angelic giant centaur,4,7,0,1,1,5,12.0
flying earth-bound mummy,3,3,-1,0,-1,5,0.0
toy ferocious goblin,2,1,0,0,-1,3,0.5599999999999999
little angry cockatrice,2,2,0,0,1,6,8.8
knoble invisible banshee,2,2,0,1,1,6,8.8
petrified aquatic horse,4,4,-1,0,-1,2,2.1600000000000006
ancient earth-bound banshee,2,3,-1,0,-1,6,0.0
insane enormous roc,5,10,0,-1,1,7,17.0
awful large trout,2,4,0,-1,-1,3,7.0
lightning petrified horse,4,4,-1,0,0,5,3.6
dead magical dwarf,2,2,-1,1,-1,-3,-0.01
ancient nice manticore,3,3,0,1,1,4,10.5
raging angelic ogre,4,7,0,-1,1,4,14.3
magical winged shark,4,4,1,1,1,8,14.399999999999999
huge invisible ghost,2,4,0,0,-1,2,6.6000000000000005
demonic friendly griffon,4,4,0,1,1,7,11.0
evil lightning buzzard,3,3,0,-1,1,8,11.0
ancient toy mermaid,2,1,0,0,-1,2,0.45
shadowy giant gorrila,4,7,0,-1,1,3,10.0
nice floating orc,3,2,1,1,1,2,4.0
radiant celestial griffon,4,5,1,1,1,7,13.200000000000001
levitating murderous demon,5,8,1,-1,1,8,20.8
humongous raging pegasus,3,10,0,-1,1,7,22.1
fast quick hydra,5,5,0,0,1,7,12.0
weakened ferocious cockatrice,2,2,0,0,1,5,8.819999999999999
murderous quick priest,3,6,0,-1,1,4,13.0
lightning small shark,4,3,0,0,1,8,11.0
raging weak fairie,1,3,0,-1,-1,6,9.360000000000001
quick dead sparrow,1,1,-1,0,-1,0,0.01
plain sleeping cerberus,4,2,0,0,-1,2,0.4
earth-bound big faun,2,3,-1,0,-1,3,0.0
thunderous radiant pheonix,5,6,0,1,1,8,18.480000000000004
tired earth-bound pig,3,2,-1,0,-1,2,0.0
kind sick bug,1,-1,0,1,-1,1,0.0
weak thunderous hippogriff,3,3,0,0,0,6,8.64
ancient weak dog,2,2,0,0,0,4,7.2
plain demonic goblin,2,3,0,-1,1,3,6.0
thunderous kind human,3,3,0,1,0,3,7.199999999999999
giant holy vampire,4,7,0,1,1,6,13.0
mystical magical orc,3,3,0,1,1,3,6.0
basic tired banshee,2,1,0,0,-1,5,5.4
evil weakened gnat,1,0,0,-1,-1,1,0.9
microscopy kind minotaur,4,0,0,1,-1,4,4.0
celestial awful cyclops,4,6,1,-1,1,3,9.0
cursed crazy centaur,4,6,0,-1,1,5,12.100000000000001
thunderous normal buzzard,3,4,0,0,1,6,12.0
thunderous small dragon,5,5,0,0,1,9,16.8
tiny large dragon,5,5,0,0,1,8,13.0
fast evil wolf,3,3,0,-1,1,7,10.0
fast huge werewolf,4,6,0,0,1,7,13.0
humongous demonic fish,2,7,0,-1,1,3,10.0
floating small hippogriff,3,2,1,0,0,4,6.0
cursed regular sloth,3,3,0,-1,0,2,5.0
levitating giant troll,4,7,1,0,1,3,10.0
enraged crippled hydra,5,5,-1,-1,1,4,3.5100000000000002
knoble dead salamander,2,2,-1,1,-1,-2,0.0
normal quick orc,3,3,0,0,1,4,7.0
little holy cerberus,4,3,0,1,1,5,8.0
crippled tired harpy,2,-1,-1,0,-1,2,0.27
tired ghostly cockatrice,2,1,1,0,-1,3,2.8800000000000003
microscopy toy cyclops,4,-1,0,0,-1,2,0.1
knoble angry pixie,1,2,0,1,0,5,7.700000000000001
ferocious unholy dwarf,2,3,0,-1,0,3,8.399999999999999
winged levitating yeti,4,4,1,0,1,8,14.399999999999999
holy ferocious horse,4,5,0,1,1,6,15.399999999999999
sleeping angelic pheonix,5,3,0,1,-1,4,0.7000000000000001
evil invisible horse,4,4,0,-1,0,5,9.9
crazy nice horse,4,5,0,1,1,5,11.0
fast small harpy,2,1,0,0,-1,7,8.0
quick unholy griffon,4,4,0,-1,1,8,12.0
awful weakened kraken,5,5,0,-1,1,3,7.2
huge tired gorrila,4,5,0,0,1,2,6.3
holy ethereal elephant,5,5,1,1,1,3,5.6
quick average troll,4,4,0,0,1,3,7.0
awful angry yeti,4,6,0,-1,1,5,12.100000000000001
invisible knoble manticore,3,3,0,1,1,4,7.700000000000001
earth-bound average kraken,5,5,-1,0,1,4,0.0
invisible basic fairie,1,1,0,0,-1,4,5.5
unholy celestial bear,4,5,1,0,1,5,10.0
flying aquatic orc,3,3,-1,0,1,6,8.1
crazy small cat,2,3,0,0,0,4,7.700000000000001
petrified average sloth,3,3,-1,0,-1,-1,0.8
fire-breathing tiny elf,3,3,0,0,0,3,9.0
ethereal regular bass,2,2,1,0,-1,2,2.8
huge ferocious wraith,3,6,0,0,1,5,15.399999999999999
lightning regular eagle,3,3,0,0,1,9,12.0
giant unholy rat,2,5,0,-1,1,3,8.0
magical huge shark,4,6,0,1,1,5,11.0
thunderous lightning sparrow,1,2,0,0,1,8,12.0
ethereal large fairy,1,2,1,0,-1,3,3.5
floating fire-breathing fairy,1,2,1,0,-1,3,7.5
humongous ethereal yeti,4,8,1,0,1,3,7.699999999999999
toy mini angel,4,1,0,0,-1,6,0.7000000000000001
aggressive earth-bound harpy,2,3,-1,0,-1,6,0.0
holy petrified person,3,3,-1,1,-1,-1,0.8
little kind bird,2,0,0,1,-1,4,4.0
knoble angry griffon,4,5,0,1,1,8,14.3
fast fire-breathing salamander,2,3,0,0,1,5,12.0
magical plain sprite,1,1,0,1,-1,4,5.0
aggressive little cat,2,2,0,0,0,5,8.4
fire-breathing enormous fairy,1,5,0,0,1,4,13.5
crippled enormous ape,3,4,-1,0,-1,2,1.7999999999999998
ethereal floating ghost,2,2,1,0,-1,0,1.4
weak demonic ghost,2,2,0,-1,-1,2,3.2
holy murderous basilisk,3,6,0,-1,1,5,14.3
kind enraged monkey,3,4,0,0,1,6,13.0
fast holy cat,2,2,0,1,0,6,8.0
armored ancient sphinx,3,6,0,0,1,2,15.600000000000001
thunderous invisible vampire,4,5,0,0,1,7,15.84
mini enraged yeti,4,5,0,-1,1,6,14.3
giant kind basilisk,3,5,0,1,1,4,9.0
holy sick leviathan,5,4,0,1,1,3,4.8999999999999995
angelic knoble cockatrice,2,2,0,1,1,5,7.0
crippled aggressive griffin,5,4,-1,0,1,7,3.9599999999999995
aquatic poisonous salamander,2,2,-1,0,0,3,6.3
crazy ghostly human,3,5,1,0,1,1,5.280000000000001
tired giant bug,1,3,0,0,0,1,3.6
toy ghostly eagle,3,1,1,0,-1,4,0.4
enraged regular trout,2,4,0,-1,1,5,11.700000000000001
levitating winged manticore,3,3,1,0,1,8,13.2
unholy nice zombie,2,1,0,-1,-1,1,2.0
unholy quick cerberus,4,4,0,-1,1,6,10.0
angry aquatic dog,2,3,-1,0,0,5,7.920000000000001
average enraged troll,4,6,0,-1,1,4,13.0
mystical demonic hydra,5,6,0,-1,1,4,10.0
satanic dead minnow,1,1,-1,-1,-1,-3,-0.02
weakened levitating priest,3,2,1,0,0,2,3.6
ice-covered giant sloth,3,7,-1,0,1,1,8.8
enraged ghostly zerba,4,6,1,-1,1,6,12.480000000000002
lightning microscopy sphinx,3,0,0,0,-1,6,6.0
angry angelic dragon,5,6,0,1,1,9,16.5
winged plain fairie,1,1,1,0,-1,7,9.6
angelic weak roc,5,4,0,1,1,6,8.0
ferocious fire-breathing condor,3,5,0,0,1,6,23.099999999999998
unholy ancient roc,5,6,0,-1,1,6,18.0
regular enraged person,3,5,0,-1,1,4,11.700000000000001
ethereal angelic basilisk,3,3,1,1,1,3,4.199999999999999
angelic basic man,3,3,0,1,0,2,5.0
invisible floating manticore,3,3,1,0,1,3,6.6000000000000005
aggressive large cyclops,4,6,0,0,1,4,12.0
evil fire-breathing bass,2,3,0,-1,-1,3,9.0
plain microscopy jedi,3,0,0,0,-1,4,4.0
fast crazy elephant,5,7,0,0,1,6,14.3
mini flying jedi,3,2,1,0,1,7,9.0
friendly fire-breathing tiger,4,4,0,1,1,5,13.5
crippled magical wyvern,4,2,-1,1,-1,4,1.7999999999999998
aggressive armored ogre,4,7,0,0,1,2,14.04
demonic average snake,1,2,0,-1,0,3,5.0
sick weakened rat,2,0,0,0,-1,1,0.63
earth-bound ancient gorgon,3,4,-1,0,-1,3,0.0
satanic sleeping bird,2,0,0,-1,-1,1,0.1
fire-breathing ethereal zombie,2,3,1,0,1,0,3.15
huge insane basilisk,3,7,0,-1,1,5,12.0
petrified small unicorn,3,2,-1,0,-1,2,1.6
armored cursed cerberus,4,6,0,-1,1,4,13.0
crazy shadowy zombie,2,4,0,-1,1,1,5.5
evil cursed salamander,2,2,0,-1,0,3,5.0
normal little goblin,2,1,0,0,-1,3,4.0
kind ice-covered jedi,3,3,-1,1,1,3,6.6000000000000005
celestial humongous werewolf,4,9,1,1,1,5,14.0
friendly small harpy,2,0,0,1,-1,5,5.0
levitating regular fly,1,1,1,0,-1,4,5.0
shadowy huge shark,4,6,0,-1,1,5,11.0
winged evil man,3,3,1,-1,0,5,9.6
average crippled monkey,3,1,-1,0,-1,2,0.8999999999999999
enraged fast weasel,2,4,0,-1,1,8,15.600000000000001
radiant tired jedi,3,2,0,1,1,3,4.95
tired friendly gnat,1,-1,0,1,-1,1,0.0
weakened celestial pixie,1,1,1,1,-1,3,3.6
enraged little demon,5,6,0,-1,1,8,18.2
average demonic fairie,1,2,0,-1,-1,4,6.0
evil sleeping rat,2,0,0,-1,-1,0,0.0
humongous average hydra,5,9,0,0,1,4,13.0
earth-bound big snake,1,2,-1,0,-1,3,0.0
weak floating bird,2,1,1,0,-1,3,3.2
enraged little hydra,5,6,0,-1,1,6,15.600000000000001
unholy huge gorrila,4,6,0,-1,1,3,9.0
levitating normal spider,1,1,1,0,-1,3,4.0
aquatic ethereal zombie,2,2,-1,0,-1,0,1.26
knoble sick angel,4,3,0,1,1,6,6.3
magical nice man,3,2,0,1,0,2,4.0
crazy armored lion,4,8,0,0,1,4,17.160000000000004
weakened ancient bird,2,2,0,0,0,3,6.75
basic satanic sphinx,3,3,0,-1,1,3,6.0
aggressive enraged bug,1,4,0,-1,1,5,14.04
raging ferocious vampire,4,8,0,-1,1,9,30.94
sick shadowy elf,3,2,0,-1,-1,2,2.8
earth-bound petrified rat,2,2,-1,0,-1,0,0.0
levitating fire-breathing human,3,4,1,0,1,3,10.5
lightning large mummy,3,4,0,0,0,5,9.0
enormous weakened ghost,2,4,0,0,-1,1,4.5
little shadowy bear,4,3,0,-1,1,5,8.0
insane small shark,4,5,0,-1,1,6,11.0
celestial demonic dog,2,4,1,0,0,4,8.0
humongous celestial zerba,4,9,1,1,1,5,14.0
enormous microscopy goblin,2,2,0,0,1,3,5.0
poisonous toy monkey,3,1,0,0,-1,3,0.5599999999999999
flying fire-breathing faun,2,3,1,0,1,6,13.5
weak holy bear,4,3,0,1,1,5,6.4
unholy regular sloth,3,3,0,-1,0,2,5.0
demonic average ghost,2,3,0,-1,-1,2,5.0
quick big pixie,1,2,0,0,0,5,7.0
plain radiant human,3,3,0,1,0,2,5.5
quick thunderous minotaur,4,5,0,0,1,6,13.2
average ethereal shark,4,4,1,0,1,4,5.6
radiant raging fly,1,4,0,0,1,5,12.870000000000001
earth-bound knoble leviathan,5,5,-1,1,1,4,0.0
mini shadowy hydra,5,4,0,-1,1,4,8.0
murderous ancient fairie,1,5,0,-1,1,5,19.5
tiny ancient demon,5,5,0,0,1,6,16.5
celestial awful pheonix,5,7,1,1,1,7,14.0
regular quick elephant,5,5,0,0,1,5,10.0
mystical large cockatrice,2,3,0,1,1,5,8.0
radiant invisible bug,1,1,0,1,-1,2,3.630000000000001
raging satanic trout,2,5,0,-1,1,5,13.0
basic petrified zerba,4,4,-1,0,-1,2,2.4000000000000004
evil aggressive priest,3,4,0,-1,0,3,8.4
satanic invisible mouse,1,1,0,-1,-1,3,4.4
awful holy dragon,5,6,0,-1,1,8,14.0
giant tired elephant,5,7,0,0,1,3,9.0
earth-bound lightning shark,4,4,-1,0,-1,8,0.0
earth-bound giant ogre,4,7,-1,0,1,2,0.0
nice giant orc,3,5,0,1,1,3,8.0
ice-covered angelic cat,2,3,-1,1,0,3,6.6000000000000005
poisonous magical gorrila,4,4,0,1,1,3,9.799999999999999
enraged floating sphinx,3,5,1,-1,1,4,11.700000000000001
celestial unholy dog,2,3,1,0,0,4,7.0
radiant satanic dragon,5,5,0,-1,1,8,14.3
winged giant banshee,2,5,1,0,1,9,16.8
normal thunderous minnow,1,2,0,0,-1,3,6.0
giant floating sith,3,6,1,0,1,3,9.0
enormous earth-bound lion,4,7,-1,0,1,5,0.0
awful petrified dragon,5,6,-1,-1,1,5,4.4
holy radiant fairie,1,1,0,1,-1,4,5.5
sick petrified sprite,1,0,-1,0,-1,0,0.0
floating sleeping lion,4,2,1,0,-1,1,0.30000000000000004
satanic crippled trout,2,0,-1,-1,-1,1,0.3
ice-covered nice lion,4,4,-1,1,1,4,8.8
awful holy cerberus,4,5,0,-1,1,5,10.0
fast sleeping nymph,2,0,0,0,-1,2,0.2
flying levitating man,3,3,1,0,0,6,9.0
small sleeping dragon,5,2,0,0,-1,5,0.7000000000000001
quick microscopy hippogriff,3,0,0,0,-1,6,6.0
knoble microscopy elf,3,0,0,1,-1,3,3.0
angelic small werewolf,4,3,0,1,1,5,8.0
armored sick orc,3,4,0,0,1,1,4.55
ancient microscopy sith,3,1,0,0,-1,4,7.5
petrified tired priest,3,2,-1,0,-1,-2,0.0
holy celestial hippogriff,3,4,1,1,0,5,9.0
celestial enraged minnow,1,4,1,0,1,4,10.4
evil dead cyclops,4,4,-1,-1,-1,-2,0.02
average normal dwarf,2,2,0,0,0,2,4.0
little normal elephant,5,4,0,0,1,4,8.0
knoble awful vampire,4,5,0,-1,1,6,11.0
tiny earth-bound banshee,2,1,-1,0,-1,6,0.0
big basic angel,4,5,0,0,1,7,12.0
raging cursed fairie,1,4,0,-1,1,6,13.0
murderous evil elephant,5,8,0,-1,1,5,16.900000000000002
unholy awful griffon,4,5,0,-1,1,7,12.0
thunderous enormous fairie,1,5,0,0,1,5,12.0
radiant cursed harpy,2,2,0,-1,1,5,7.700000000000001
magical crazy fly,1,3,0,1,0,3,6.6000000000000005
insane ancient trout,2,5,0,-1,1,4,13.5
tiny cursed demon,5,4,0,-1,1,6,10.0
knoble kind monkey,3,2,0,1,0,4,6.0
normal mini bass,2,1,0,0,-1,3,4.0
flying mystical sphinx,3,3,1,1,1,6,9.0
friendly ghostly gnat,1,0,1,1,-1,1,0.8
aggressive humongous trout,2,7,0,0,1,4,13.2
quick knoble cat,2,2,0,1,0,5,7.0
thunderous cursed werewolf,4,5,0,-1,1,6,13.2
sleeping lightning dwarf,2,0,0,0,-1,2,0.2
toy winged dwarf,2,0,1,0,-1,4,0.48
aquatic ghostly troll,4,4,-1,0,1,1,3.6
plain toy faun,2,0,0,0,-1,2,0.2
weak thunderous sphinx,3,3,0,0,1,4,6.720000000000001
winged big condor,3,4,1,0,1,8,14.399999999999999
raging crippled manticore,3,4,-1,-1,1,4,3.12
toy unholy salamander,2,0,0,-1,-1,2,0.2
small fire-breathing cat,2,2,0,0,0,4,9.0
celestial aquatic condor,3,4,1,1,0,5,8.1
plain weak cerberus,4,3,0,0,1,5,6.4
ice-covered average snake,1,2,-1,0,0,2,4.4
kind fire-breathing man,3,3,0,1,0,2,7.5
celestial floating shark,4,5,1,1,1,4,9.0
enraged friendly mouse,1,2,0,0,-1,5,9.1
kind crippled wyvern,4,1,-1,1,-1,4,1.5
sick ancient griffon,4,4,0,0,1,6,10.5
sleeping mini bear,4,1,0,0,-1,2,0.30000000000000004
knoble mini shark,4,3,0,1,1,5,8.0
fire-breathing aquatic lion,4,5,-1,0,1,5,13.5
aggressive murderous angel,4,8,0,-1,1,9,26.52
huge levitating unicorn,3,5,1,0,1,6,11.0
awful insane fairie,1,4,0,-1,-1,5,9.0
fire-breathing nice leviathan,5,5,0,1,1,4,13.5
sleeping big sith,3,2,0,0,-1,1,0.30000000000000004
awful celestial eagle,3,5,1,1,1,6,11.0
invisible ethereal man,3,3,1,0,0,1,3.08
weak mini nymph,2,0,0,0,-1,3,2.4000000000000004
aquatic fire-breathing yeti,4,5,-1,0,1,4,12.149999999999999
ethereal average man,3,3,1,0,-1,1,2.8
raging lightning troll,4,7,0,-1,1,7,18.2
ethereal floating faun,2,2,1,0,-1,1,2.0999999999999996
normal humongous bass,2,6,0,0,1,3,9.0
quick big bug,1,2,0,0,0,3,5.0
demonic murderous dragon,5,9,0,-1,1,9,23.400000000000002
floating angry person,3,4,1,0,0,2,6.6000000000000005
quick fast harpy,2,2,0,0,1,8,10.0
microscopy sleeping person,3,-2,0,0,-1,-1,-0.30000000000000004
fast huge cockatrice,2,4,0,0,1,7,11.0
murderous huge sith,3,8,0,-1,1,5,16.900000000000002
angelic enormous unicorn,3,6,0,1,1,5,11.0
friendly fire-breathing priest,3,3,0,1,0,2,7.5
armored poisonous kraken,5,7,0,0,1,3,18.2
big huge roc,5,8,0,0,1,6,14.0
floating angelic demon,5,5,1,1,1,5,10.0
levitating armored mouse,1,3,1,0,-1,3,7.800000000000001
small shadowy demon,5,4,0,-1,1,6,10.0
ferocious huge pig,3,6,0,0,1,4,14.0
ancient radiant person,3,4,0,1,0,2,9.9
ghostly weak priest,3,2,1,0,-1,1,1.9200000000000004
insane ferocious mouse,1,4,0,-1,1,5,12.6
friendly mini faun,2,0,0,1,-1,3,3.0
crazy fast wyvern,4,6,0,0,1,8,15.400000000000002
angry earth-bound cockatrice,2,3,-1,0,-1,6,0.0
small sick pegasus,3,1,0,0,-1,4,3.5
huge little troll,4,5,0,0,1,2,7.0
angry sick sprite,1,1,0,0,-1,4,3.8499999999999996
tiny regular pegasus,3,2,0,0,0,5,7.0
tired regular werewolf,4,3,0,0,1,4,6.3
ethereal levitating monkey,3,3,1,0,0,4,4.8999999999999995
cursed levitating yeti,4,4,1,-1,1,5,9.0
regular angry demon,5,6,0,0,1,7,14.3
fast aquatic demon,5,5,-1,0,1,8,11.700000000000001
enormous angelic wyvern,4,7,0,1,1,6,13.0
levitating giant human,3,6,1,0,1,3,9.0
holy huge person,3,5,0,1,1,2,7.0
enormous quick bear,4,7,0,0,1,6,13.0
weakened nice spider,1,-1,0,1,-1,1,0.0
earth-bound radiant man,3,3,-1,1,-1,2,0.0
average shadowy wraith,3,3,0,-1,1,4,7.0
holy little kraken,5,4,0,1,1,4,8.0
aggressive microscopy fairy,1,-1,0,0,-1,5,4.8
magical levitating orc,3,3,1,1,1,4,7.0
little celestial fish,2,2,1,1,0,3,5.0
enormous fast vampire,4,7,0,0,1,8,15.0
magical holy sparrow,1,1,0,1,-1,4,5.0
mystical regular falcon,3,3,0,1,1,7,10.0
poisonous magical rat,2,2,0,1,0,3,7.0
shadowy crazy ghost,2,4,0,-1,-1,2,6.6000000000000005
unholy quick cat,2,2,0,-1,0,5,7.0
angry fast minotaur,4,5,0,0,1,7,13.200000000000001
earth-bound aquatic fish,2,2,-1,0,-1,3,0.0
cursed aggressive bug,1,2,0,-1,0,3,6.0
weakened friendly goblin,2,0,0,1,-1,2,1.8
regular tiny bug,1,0,0,0,-1,2,2.0
unholy quick eagle,3,3,0,-1,1,7,10.0
unholy crippled eagle,3,1,-1,-1,-1,4,1.5
sleeping small ogre,4,1,0,0,-1,-1,0.0
toy small zerba,4,1,0,0,-1,4,0.5
tired mystical shark,4,3,0,1,1,4,6.3
giant unholy gorgon,3,6,0,-1,1,3,9.0
ferocious tired sparrow,1,1,0,0,-1,4,6.3
normal regular dwarf,2,2,0,0,0,2,4.0
flying weakened zombie,2,1,1,0,-1,3,3.6
tired demonic kraken,5,5,0,-1,1,3,7.2
sick mini yeti,4,2,0,0,1,3,3.5
poisonous knoble bear,4,4,0,1,1,5,12.6
cursed aquatic sphinx,3,3,-1,-1,1,3,5.4
humongous unholy buzzard,3,7,0,-1,1,5,12.0
radiant little gorrila,4,3,0,1,1,3,6.6000000000000005
fire-breathing poisonous banshee,2,3,0,0,1,6,18.9
friendly weakened pig,3,1,0,1,-1,2,2.7
big knoble ogre,4,5,0,1,1,2,7.0
mystical kind angel,4,3,0,1,1,7,10.0
tiny small zombie,2,0,0,0,-1,1,1.0
enormous armored mummy,3,8,0,0,1,1,11.700000000000001
microscopy thunderous weasel,2,0,0,0,-1,5,6.0
unholy ghostly gorgon,3,3,1,-1,1,2,4.0
demonic evil eagle,3,4,0,-1,1,6,10.0
ice-covered regular person,3,4,-1,0,0,1,5.5
ice-covered humongous bird,2,7,-1,0,1,3,11.0
armored giant bug,1,6,0,0,1,1,9.1
thunderous friendly cat,2,2,0,1,0,5,8.4
aggressive crippled wolf,3,2,-1,0,-1,4,2.1599999999999997
mystical earth-bound priest,3,3,-1,1,-1,2,0.0
little holy pig,3,2,0,1,0,3,5.0
angry kind falcon,3,3,0,1,1,8,12.100000000000001
friendly giant kraken,5,7,0,1,1,4,11.0
toy tired sith,3,0,0,0,-1,2,0.18000000000000002
armored little elf,3,4,0,0,0,2,7.800000000000001
ethereal radiant banshee,2,2,1,1,1,5,5.39
enraged nice bass,2,3,0,0,1,5,10.4
insane enormous gnat,1,6,0,-1,1,3,9.0
average fire-breathing monkey,3,4,0,0,1,4,12.0
evil knoble minnow,1,1,0,0,-1,2,3.0
big ferocious sith,3,5,0,0,1,5,14.0
huge nice dragon,5,6,0,1,1,8,14.0
fast unholy rat,2,2,0,-1,0,5,7.0
petrified floating trout,2,2,-1,0,-1,-1,0.4
mystical insane human,3,5,0,0,1,3,8.0
murderous ice-covered condor,3,7,-1,-1,1,5,17.160000000000004
awful levitating priest,3,4,1,-1,0,3,7.0
radiant sick monkey,3,2,0,1,0,3,3.8499999999999996
weak basic trout,2,1,0,0,-1,3,3.2
toy shadowy gorgon,3,1,0,-1,-1,2,0.30000000000000004
toy unholy basilisk,3,1,0,-1,-1,3,0.4
unholy kind mouse,1,0,0,0,-1,3,3.0
ancient humongous cyclops,4,9,0,0,1,3,18.0
floating ethereal sprite,1,1,1,0,-1,2,2.0999999999999996
little cursed vampire,4,3,0,-1,1,6,9.0
shadowy awful hippogriff,3,4,0,-1,0,5,9.0
tiny tired person,3,1,0,0,-1,1,1.8
armored levitating fairy,1,3,1,0,-1,4,9.1
thunderous aquatic zombie,2,3,-1,0,1,2,5.4
demonic lightning hippogriff,3,4,0,-1,1,8,12.0
fast aquatic priest,3,3,-1,0,0,4,6.3
weakened enormous pig,3,5,0,0,1,2,6.3
radiant levitating dog,2,2,1,1,0,5,7.700000000000001
murderous armored sphinx,3,8,0,-1,1,3,18.59
satanic cursed hippogriff,3,3,0,-1,0,5,8.0
petrified basic basilisk,3,3,-1,0,-1,1,1.6
aggressive giant sphinx,3,7,0,0,1,4,13.2
plain ghostly dragon,5,5,1,0,1,7,9.600000000000001
fire-breathing magical orc,3,4,0,1,1,3,10.5
ancient unholy orc,3,4,0,-1,1,3,10.5
tired earth-bound snake,1,0,-1,0,-1,2,0.0
big angelic ghost,2,3,0,1,-1,2,5.0
celestial ancient human,3,5,1,1,1,2,10.5
holy cursed sloth,3,3,0,0,0,2,5.0
sleeping armored gorgon,3,3,0,0,-1,-1,0.26
nice toy gorgon,3,0,0,1,-1,2,0.2
ice-covered kind centaur,4,4,-1,1,1,4,8.8
awful humongous minnow,1,6,0,-1,1,2,8.0
flying small harpy,2,1,1,0,-1,8,9.0
crippled big faun,2,1,-1,0,-1,1,0.6
holy winged fairy,1,1,1,1,-1,7,9.6
microscopy weak gorrila,4,0,0,0,-1,3,2.4000000000000004
knoble floating pegasus,3,3,1,1,0,4,7.0
quick invisible orc,3,3,0,0,1,4,7.700000000000001
kind dead elephant,5,4,-1,1,-1,-1,0.03
murderous radiant pig,3,6,0,0,1,4,14.3
quick fast faun,2,2,0,0,0,6,8.0
small tiny sparrow,1,-1,0,0,-1,4,3.0
enraged huge pheonix,5,9,0,-1,1,9,23.400000000000002
ferocious invisible elephant,5,6,0,0,1,5,16.94
fire-breathing regular rat,2,3,0,0,0,3,9.0
angry basic zombie,2,3,0,0,1,2,5.5
crippled lightning pig,3,1,-1,0,-1,4,1.5
awful winged nymph,2,3,1,-1,1,6,10.799999999999999
regular aggressive centaur,4,5,0,0,1,6,13.2
large angelic nymph,2,3,0,1,0,3,6.0
tired petrified sparrow,1,0,-1,0,-1,0,0.0
toy sick pheonix,5,2,0,0,-1,5,0.49
holy humongous angel,4,8,0,1,1,7,15.0
magical insane person,3,5,0,0,1,3,8.0
ancient awful hippogriff,3,5,0,-1,1,5,15.0
fire-breathing celestial bird,2,4,1,1,1,4,12.0
floating satanic centaur,4,4,1,-1,1,4,8.0
humongous flying bass,2,6,1,0,1,6,12.0
average satanic sith,3,3,0,-1,1,4,7.0
armored angry sith,3,6,0,0,1,4,14.3
quick angry gnat,1,2,0,0,0,4,6.6000000000000005
levitating fast trout,2,2,1,0,-1,6,8.0
celestial aquatic bear,4,5,-1,1,1,5,9.0
enraged giant horse,4,9,0,-1,1,7,20.8
weakened tired minotaur,4,2,0,0,1,2,3.24
friendly giant ape,3,5,0,1,1,4,9.0
average ferocious fairy,1,2,0,0,-1,5,9.799999999999999
tired toy lion,4,1,0,0,-1,3,0.36000000000000004
demonic lightning person,3,4,0,-1,0,5,9.0
aquatic basic spider,1,1,-1,0,-1,2,2.7
holy winged cockatrice,2,2,1,1,1,8,12.0
regular kind cockatrice,2,1,0,1,-1,5,6.0
poisonous angelic priest,3,3,0,1,0,2,7.0
celestial crazy werewolf,4,7,1,1,1,5,13.200000000000001
giant poisonous man,3,6,0,0,1,2,11.2
mini aggressive gorrila,4,4,0,0,1,4,9.6
quick aquatic zombie,2,2,-1,0,1,2,3.6
crazy quick goblin,2,4,0,0,1,4,8.8
ghostly levitating fairy,1,1,1,0,-1,4,4.0
ice-covered mini pegasus,3,3,-1,0,0,4,7.700000000000001
invisible normal rat,2,2,0,0,0,3,5.5
satanic ghostly faun,2,2,1,-1,0,2,3.2
toy armored demon,5,5,0,0,1,4,1.1700000000000002
huge celestial wraith,3,6,1,1,1,4,10.0
fire-breathing weakened werewolf,4,4,0,0,1,4,10.8
basic toy elf,3,1,0,0,-1,2,0.30000000000000004
levitating evil cyclops,4,4,1,-1,1,4,8.0
levitating tiny condor,3,2,1,0,0,6,8.0
floating levitating troll,4,4,1,0,1,2,6.0
giant fast cyclops,4,7,0,0,1,5,12.0
cursed mini snake,1,0,0,-1,-1,3,3.0
ice-covered demonic ape,3,5,-1,-1,1,3,8.8
awful angry shark,4,6,0,-1,1,6,13.200000000000001
average satanic mermaid,2,2,0,-1,0,3,5.0
little petrified dwarf,2,1,-1,0,-1,-1,0.0
small awful tiger,4,4,0,-1,1,5,9.0
normal demonic griffin,5,6,0,-1,1,8,14.0
kind friendly fly,1,-1,0,1,-1,3,2.0
armored demonic vampire,4,7,0,-1,1,5,15.600000000000001
sick shadowy eagle,3,2,0,-1,0,5,4.8999999999999995
fire-breathing quick weasel,2,3,0,0,1,5,12.0
crazy knoble centaur,4,6,0,1,1,5,12.100000000000001
satanic ancient pig,3,4,0,-1,1,3,10.5
ancient armored troll,4,7,0,0,1,1,15.600000000000001
aggressive dead ape,3,4,-1,0,-1,0,0.048
ethereal kind salamander,2,1,1,1,-1,2,2.0999999999999996
ice-covered insane werewolf,4,7,-1,-1,1,5,13.200000000000001
shadowy tired minnow,1,0,0,-1,-1,1,0.9
normal aggressive bear,4,5,0,0,1,6,13.2
ferocious holy orc,3,4,0,1,1,4,11.2
awful fire-breathing sloth,3,5,0,-1,1,2,10.5
basic magical sith,3,3,0,1,1,4,7.0
